label,soil_type,water_source_type,growth_stage,n_scaled,p_scaled,k_scaled,temperature_scaled,humidity_scaled,ph_scaled,rainfall_scaled,soil_moisture_scaled,sunlight_exposure_scaled,wind_speed_scaled,co2_concentration_scaled,organic_matter_scaled,irrigation_frequency_scaled,crop_density_scaled,pest_pressure_scaled,fertilizer_usage_scaled,urban_area_proximity_scaled,frost_risk_scaled,water_usage_efficiency_scaled,thi_scaled,vpd_scaled,gdd_scaled,smd_scaled,n_ratio_scaled,p_ratio_scaled,k_ratio_scaled,growth_stage_norm,soil_water_retention,soil_nutrient_retention,water_reliability,water_quality,opt_temp,opt_humidity,opt_moisture,opt_rainfall,opt_ph,opt_sunlight,stress_tol,growth_rate,water_need,vpd_tolerance,fertility_need,i1_nutrient_level_balance,i2_soil_context,i3_atmospheric_support,i4_atmospheric_stress,i5_water_support,i6_water_deficit,i7_growth_readiness,i8_biotic_env_stress,i9_management_context
rice,2,3,1,0.65,0.3428571428571428,0.175,0.5079383837837773,0.7834401915158342,0.2925842082150222,0.8780478245326272,0.5224338986523966,0.2048793862214252,0.9124487420416084,0.4747839862746548,0.7428257082809345,0.4000000000000001,0.9876731473042106,0.430002073154398,0.2546795276435671,0.508761754059841,0.0074882664939056,0.1186332908953076,0.4799292537702297,0.1574158653913845,0.4907793066447768,0.481144997283599,0.6724663747253391,0.3271897467729869,0.1773133934536021,0.3333333333333333,0.7,0.7,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5604308601324619,0.6440688713895077,0.7899092154994642,0.31667579461217926,0.7276450644618584,0.43085699804312794,0.3585819320904587,0.26099655049020104,0.3817206408517041
rice,2,2,1,0.6428571428571428,0.2928571428571428,0.185,0.4348174011233198,0.7838260526889486,0.6217529136650028,0.8258412639578887,0.2693725831564509,0.5084389157430442,0.176634796734902,0.3784400465406508,0.25665510515329,0.2,0.0680907966317197,0.6542669255089415,0.7490430062075866,0.7280142520906883,0.7923421958134139,0.9897825826175626,0.4110925056654518,0.1350221869405232,0.4151084632746007,0.7284022927988432,0.6874949478596873,0.2899355090374557,0.2004299864756294,0.3333333333333333,0.7,0.7,0.75,0.9,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5471252914102346,0.612365193652082,0.8885582434872652,0.28018362398992364,0.6561578604821674,0.5518485105765122,0.4700344895117706,0.7094970336307305,0.7385286291491374
rice,1,3,3,0.5571428571428572,0.3785714285714285,0.195,0.5157880921411019,0.7772494951643334,0.249431580149669,0.949259137235603,0.2839863895225006,0.1375847562784465,0.3949070143444185,0.0904294726552499,0.5712645422052158,1.0000000000000002,0.1836118282678799,0.4476311905933304,0.9739658268118638,0.1403329835767677,0.2669527658864252,0.1419115391655654,0.4862435175455364,0.1645450574896395,0.4989027485077906,0.6994483139300005,0.5892086330919665,0.3701827587234629,0.211001434279102,1.0,0.4,0.5,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5741369014314975,0.5905777168882433,0.7081650628785873,0.32205317696160396,0.6855764168930325,0.5959238221986488,0.6487010012646298,0.3753598207105683,0.5571494051943158
rice,3,2,1,0.6642857142857143,0.3642857142857142,0.155,0.4358502343417024,0.7908982497215867,0.5411225849858909,0.5930186936723807,0.4044358276208003,0.7880105575678422,0.2124701048554842,0.8992808157481518,0.2451280104837218,0.2,0.1700822389254795,0.8062693300113106,0.2193635411209745,0.8085549990189421,0.1240883239678445,0.006916218992972,0.4130210854628857,0.1308867007640813,0.4161773132524336,0.606220317542182,0.683531013026634,0.3456294007385066,0.1489256910975127,0.3333333333333333,0.9,0.8,0.75,0.9,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5607766852124351,0.6092326124898754,0.9109041018591013,0.2793008614383204,0.7210642421259115,0.45464842418534857,0.45510987065994823,0.5333969275939242,0.5139592700699583
rice,2,2,2,0.6714285714285714,0.3214285714285714,0.16,0.4832213803130185,0.7746481443629094,0.5354722089637529,0.6803538197107313,0.4865553919203582,0.3737666848296856,0.1962676387203099,0.8169643199846943,0.016727906105117,0.6000000000000001,0.568340745087623,0.9173055225800156,0.1876076400331902,0.2029047425763498,0.3068748636812602,0.8531655359973507,0.4552491791298538,0.1556726357008787,0.4652003766281902,0.5162006221399846,0.7061488930386126,0.312346191800243,0.1611606824812224,0.6666666666666666,0.7,0.7,0.75,0.9,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5488462046657737,0.5548514666649051,0.8971195443914448,0.30610647287982656,0.7248403202514375,0.43513759171414,0.49586250025047485,0.6731332590205135,0.19525619130477
rice,1,1,3,0.4285714285714285,0.3071428571428571,0.17,0.4435150642602466,0.7704066801900776,0.5501338383992136,0.7575927373411898,0.6669230684600074,0.7393051518266613,0.660954340365839,0.3614758896814587,0.8561162472385816,0.4000000000000001,0.6211830100510387,0.1332722558148318,0.4477251537421372,0.8696213506094508,0.5039318655139561,0.093230292581848,0.4174247876371013,0.1460391234155545,0.4241094296316471,0.3252943765645946,0.5549845837531725,0.3756022283145181,0.2369795298972301,1.0,0.4,0.5,0.85,0.8,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5376906429833375,0.6782523058485181,0.8374226433130113,0.2871233113685959,0.7178545054298506,0.3601391566476755,0.5568876623905057,0.2815360996944815,0.658673252175794
rice,1,2,3,0.6071428571428571,0.2357142857142857,0.18,0.3661839184730865,0.7994314536987555,0.4267735482119608,0.9213042496937238,0.1133287274366542,0.8221772885909278,0.9503057827651596,0.8549362023481573,0.8388932987302444,0.0,0.6873205504776188,0.3140831856880425,0.8802760326587704,0.2895153919574965,0.3866584522444527,0.0334959917944676,0.347988620780926,0.1083510146603999,0.3440816071436851,0.8661919029436157,0.7047288998012997,0.2563251985023129,0.2179195140898613,1.0,0.4,0.5,0.75,0.9,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.523038519249867,0.6582261934609688,0.8778352869441691,0.24427360112406393,0.6035474352119858,0.6726327961561371,0.518957293455732,0.3431132923106066,0.5848957123081334
rice,2,3,3,0.65,0.2142857142857143,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.5247561293827883,0.5598658847568847,0.2803106026297572,0.1207758022780756,0.4535471907642844,0.8,0.1256237008179362,0.1445315637537812,0.1621386593607723,0.7029588214081547,0.7788971913808965,0.0208908808833022,0.4044994634738519,0.1409686570065147,0.4096129951095103,0.4788760274537627,0.7499018966587154,0.2316880835394099,0.2009387727322387,1.0,0.7,0.7,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5138283992467242,0.6322858948000942,0.859695701712216,0.2799249951396802,0.7355071053584077,0.4296090646367179,0.6261478066927232,0.3982778148046274,0.4325487403844635
rice,3,1,2,0.5499999999999999,0.2357142857142857,0.155,0.3741648676868186,0.7691473446915107,0.3808790149995738,0.7341282329996196,0.4925860969096233,0.6586308809518964,0.7521691060684698,0.9911544252211516,0.2539390565753555,1.0000000000000002,0.2445952962879958,0.5015073936137866,0.170535556415852,0.0967412227424704,0.8319623679622795,0.3224191483948702,0.3524041623963337,0.1268581677905811,0.3523408664687687,0.5200917951302132,0.6933631902332759,0.2814179292345541,0.2034877581882441,0.6666666666666666,0.9,0.8,0.85,0.8,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5093995891897616,0.5882082800664523,0.9451622358179589,0.2534426790222995,0.8029582987189381,0.39227773685876577,0.5049234890146215,0.6336893833531838,0.1336383895791612
rice,1,2,2,0.6285714285714286,0.2142857142857143,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.9739123919526976,0.7873766749615645,0.0222338279474865,0.5985490759096843,0.3785022013181334,0.8695846065316463,1.0000000000000002,0.5615864600257989,0.214010645249922,0.2481555487582339,0.496679261906246,0.4982832674685998,0.0764671011094623,0.4035024148814073,0.1166090176812306,0.4032438735147191,0.207603401473186,0.7340777684538834,0.234962005055303,0.2121898160856045,0.6666666666666666,0.4,0.5,0.75,0.9,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5145512570111999,0.6545343626723886,0.7428169086484,0.2697823199725888,0.7569995811527165,0.31040912034740076,0.47519086692003354,0.3277196941373931,0.37241740533223994
rice,1,1,2,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362036,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.3918520280288048,0.9014587834832242,0.1283322254762893,0.3691693781845062,0.7929523979523354,0.2,0.5557110295021506,0.9088628018247532,0.635285291243445,0.865602977739523,0.0301836131465115,0.1171463119490571,0.3382291572025445,0.1209786974600755,0.3362992061670794,0.5940565988674861,0.7118493440499589,0.2978336785405837,0.1703068471462015,0.6666666666666666,0.4,0.5,0.85,0.8,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5320086395315311,0.6550868523725084,0.7751895345060518,0.24542088881258156,0.6577213890823265,0.5079583789142658,0.4526415479269069,0.5573911263534566,0.7504441344914841
rice,2,3,3,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.3455152512727997,0.3137191944606341,0.8474844205480121,0.301583183218638,0.3061406117563896,1.0000000000000002,0.4294569573035815,0.4369381933201801,0.1318405886598117,0.1827521041389186,0.9441917403406768,0.6683829279839335,0.4458988341087157,0.131854744834226,0.4501034413214033,0.6540059744407146,0.649925342738184,0.2813131445784563,0.2433728266065697,1.0,0.7,0.7,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5289593269836268,0.5673195407458448,0.8084045957504062,0.2928391785247103,0.716595111029297,0.5259305354795415,0.5947444743940391,0.6398396121283788,0.15729634639936516
rice,3,3,3,0.4785714285714285,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.19547450123641,0.4865336303861927,0.8725794749709471,0.7733276152515716,0.4376937881605462,0.0,0.0171520026818018,0.3706593535063653,0.8529194228470822,0.4625376218991895,0.1543311666662434,0.3663407744710414,0.3555793864027066,0.1224612352503073,0.3547881936653634,0.8103890674272679,0.5455132899630266,0.4092668188442438,0.212327054361602,1.0,0.9,0.8,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5625176888814163,0.6188870264836834,0.9273298811698407,0.25295399560873916,0.6199734988944513,0.5819412366221459,0.6232298809076919,0.28412807877031654,0.6577285223731358
rice,1,3,1,0.5928571428571429,0.2571428571428572,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.251823393785841,0.4796837531461477,0.0513195032564197,0.7217406173451639,0.4613790837240953,0.2,0.0560434362609385,0.710619933507135,0.1251256086159514,0.8725630367783676,0.2010519143332703,0.421715911372262,0.3332961843112785,0.1055252009967503,0.3282070876761818,0.7308736438976785,0.6757851204019584,0.2736861391900583,0.2272402803045361,0.3333333333333333,0.4,0.5,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5338643587407588,0.597932294584711,0.9124367225662982,0.23726630107074512,0.6114837638584667,0.6132077536808717,0.44142611210794125,0.5067927258375892,0.4988443226971595
rice,3,2,3,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629788,0.5828314180025447,0.9154990382544574,0.3589705347008792,0.3711231551080334,0.1691091999158929,0.4000000000000001,0.1781933422570717,0.6668465584370307,0.040601824964864,0.6711542381501849,0.7717226267603705,0.4073086627256785,0.3975280452474886,0.1318899047767975,0.4004043361734832,0.4319162714133218,0.7321527393454941,0.2897025381617987,0.1597620299541027,1.0,0.9,0.8,0.75,0.9,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5436719190599923,0.6055851867694947,0.7923559144312171,0.273504926957248,0.7601610186312494,0.35878119881447545,0.6150393298492435,0.7087969857663665,0.35587803155752445
rice,2,1,1,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899621,0.8507044990646769,0.1861200071379304,0.4623741057720081,0.0644041167208888,0.8500530500992136,0.7129870009577793,0.2,0.5616564263946315,0.6696453602501272,0.7463929144175308,0.4369704241544088,0.7514196317584985,0.7475838944435438,0.4391219866395604,0.1513932133327233,0.4476737839477602,0.8097454516719205,0.56088129495865,0.3815386867888761,0.2257023538783351,0.3333333333333333,0.7,0.7,0.85,0.8,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5539618940349127,0.6913890797202945,0.9333377131027392,0.2979438269364471,0.6461349865819288,0.5815872479567048,0.4073975072829397,0.7023550688534758,0.5916816692859698
rice,1,3,1,0.6928571428571428,0.3857142857142857,0.19,0.5031187448826498,0.8140792476573745,0.4325974283217257,0.9022754942329804,0.7760858488228488,0.0041469763653506,0.6480825253249551,0.0422156670971891,0.1460401530631212,0.2,0.3815055805868807,0.8995235489134787,0.4921220652893951,0.3166195661441027,0.805873051686904,0.4452886725318016,0.480547099510953,0.1338108501463134,0.4857915982316997,0.2186352698949576,0.6627743031722911,0.3378049754120162,0.1756809865948723,0.3333333333333333,0.4,0.5,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5831509395509351,0.5205701922233973,0.663578967753613,0.30748092681044015,0.67020603844091,0.33147664797937515,0.4477613691534812,0.862063350022849,0.40437081571674893
rice,1,1,3,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656966,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.3442616823667189,0.3046911239140355,0.8146200113527763,0.3701590438916553,0.3585710676547406,0.0,0.285916394712168,0.3410697948328593,0.9098943793733668,0.5465070118676421,0.2898163337518785,0.8996424112105763,0.4244664516446492,0.1463738222951423,0.4314480797186131,0.6405554489109314,0.7015536506962667,0.299408005722434,0.1781773534674974,1.0,0.4,0.5,0.85,0.8,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5583570972010385,0.5992690768769227,0.8188139210123817,0.2900738565234502,0.6337243690899164,0.5335327464381607,0.6097461822217745,0.32056841040046696,0.7282006956205045
rice,1,3,2,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.2025980876545247,0.458470345562344,0.9433651766857264,0.3240908855653384,0.6009327479749517,0.6000000000000001,0.7291087583734863,0.4255620467503647,0.028376514459574,0.5502009413079452,0.2404766928470592,0.041784977136576,0.3276470849868086,0.092828855379356,0.3199882316199673,0.7789699562126844,0.5332204824309411,0.3677163128042251,0.2647182892898823,0.6666666666666666,0.4,0.5,0.65,0.7,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.5496887995000074,0.6200608642690184,0.8387368254925806,0.22992812309399943,0.6435435392416093,0.6396607254541249,0.4209230475047173,0.3515279051890425,0.2892887278837596
rice,3,1,3,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001528,0.3947774472776674,0.6386512967840192,0.1198813729553239,0.2138664372024531,0.6956110466391778,0.3559534483339726,0.4278595145265498,0.8,0.0759122070634444,0.4154076605231198,0.48676400931835,0.314180045118801,0.495101388478723,0.1139086959946263,0.364694837274605,0.1273036058871454,0.3652975251686775,0.8842484497737478,0.671857807867377,0.3422297050156286,0.1629818214624585,1.0,0.9,0.8,0.85,0.8,0.4265060246631894,0.79341738242111,0.4581816635809897,0.7758963117710854,0.4542091596412176,0.5528273094855538,0.510234184563684,0.4065072541083403,0.4581816635809897,0.8723883459609804,0.3808498963815172,0.542623446034328,0.6179813338575766,0.7850087069304234,0.25853712421223374,0.6968669547699138,0.5925638969127098,0.6180941162766055,0.4472851517053611,0.4004720272185755
